monto,ubicacion,usuario,metodo_pago,dispositivo,direccion_ip,hora_transaccion,fraude
43.33,La Coruña,eulalia13,paypal,tableta,68.32.127.51,22,False
749.13,Teruel,atiliocuevas,paypal,tableta,162.69.248.5,10,False
583.46,Málaga,iglesiaclemente,tarjeta_credito,PC,120.37.63.192,0,True
810.89,Vizcaya,hectorbotella,transferencia,móvil,97.11.191.250,14,True
361.58,León,maricruz40,tarjeta_debito,tableta,219.6.115.79,1,False
574.57,León,qaliaga,tarjeta_credito,móvil,183.65.136.244,13,True
899.59,Barcelona,rafaferrandez,paypal,PC,5.82.73.238,22,True
136.17,Valladolid,varelarene,tarjeta_credito,PC,112.245.218.238,23,False
4.12,Castellón,dcarnero,transferencia,tableta,91.24.169.50,18,False
524.63,Almería,reyes96,tarjeta_credito,PC,142.41.38.25,14,True
738.25,Zamora,kgalvan,tarjeta_debito,PC,155.59.184.40,10,False
258.3,Ceuta,ppera,transferencia,móvil,192.82.92.224,15,True
584.8,Soria,elisabetcano,tarjeta_credito,tableta,122.150.90.145,4,False
436.95,Cádiz,guillermo92,tarjeta_credito,móvil,115.231.0.8,20,True
933.72,Huelva,fuentebaldomero,tarjeta_debito,PC,220.98.84.181,8,False
829.94,Albacete,puentejose-antonio,transferencia,PC,211.148.158.154,21,False
449.92,Málaga,sastrepaco,transferencia,tableta,169.180.248.64,21,False
31.4,La Coruña,marcial99,paypal,tableta,219.225.232.68,7,True
959.03,Girona,aragonmanuela,tarjeta_debito,móvil,4.75.214.162,4,True
876.21,Murcia,hbenavent,transferencia,móvil,153.222.30.150,5,False
549.54,Almería,izabaleta,tarjeta_credito,tableta,201.95.91.17,15,False
760.68,Granada,leonbernardita,tarjeta_credito,PC,184.174.177.163,21,False
842.41,León,teofilo55,transferencia,móvil,210.99.104.243,0,True
281.68,León,victorino04,tarjeta_debito,tableta,196.159.82.200,16,False
869.85,Cuenca,aureacomas,tarjeta_credito,móvil,78.195.103.189,12,False
106.65,Huesca,lclemente,transferencia,móvil,20.249.221.247,10,True
333.59,Cádiz,herbertomurcia,tarjeta_debito,PC,186.253.170.74,8,True
398.94,Huesca,alfarojuanito,tarjeta_debito,tableta,153.95.48.74,10,False
875.58,Girona,ealvarez,tarjeta_credito,tableta,118.33.188.143,19,False
226.72,Cuenca,reynaldo95,tarjeta_debito,PC,209.192.161.184,9,False
160.35,Tarragona,azeneth76,transferencia,PC,130.142.221.165,20,False
258.17,Las Palmas,chelogabaldon,transferencia,tableta,216.202.144.21,9,True
370.1,Salamanca,haroldo55,paypal,móvil,211.218.181.132,5,True
111.26,Lleida,alfredopallares,tarjeta_credito,tableta,20.148.243.226,15,True
33.19,Huelva,felisa44,paypal,móvil,143.136.128.175,9,True
452.71,Alicante,djaen,paypal,móvil,16.59.1.29,22,True
587.26,Lugo,leticiacerda,tarjeta_credito,PC,195.119.45.227,23,False
592.53,Málaga,manolopalacios,transferencia,móvil,200.69.92.221,17,False
262.65,Granada,esuarez,paypal,tableta,221.19.151.49,1,False
544.32,Cádiz,borjajurado,tarjeta_credito,tableta,152.153.137.34,8,True
480.99,Cáceres,gloria98,transferencia,tableta,219.230.193.199,5,True
74.8,Málaga,pilarfiol,transferencia,PC,108.132.231.50,3,True
4.46,Cáceres,ripollvasco,paypal,tableta,161.158.53.121,7,False
150.71,Vizcaya,oprada,tarjeta_debito,PC,167.121.234.137,22,False
923.42,Soria,serravidal,tarjeta_credito,PC,210.34.226.161,7,True
113.17,Teruel,nunezcristian,tarjeta_credito,tableta,201.46.123.231,3,True
482.89,Murcia,zchacon,tarjeta_debito,móvil,207.141.168.160,6,True
403.57,Ciudad,gmariscal,tarjeta_debito,tableta,4.62.126.179,3,False
858.99,Ourense,santiago20,paypal,PC,94.10.169.136,23,True
912.53,Almería,escolanoangelino,paypal,tableta,197.243.171.108,4,True
186.0,Pontevedra,pilifrias,transferencia,móvil,193.35.157.69,12,False
781.06,Murcia,sanchozaragoza,transferencia,PC,12.247.141.107,19,True
516.98,Cantabria,fmolins,paypal,móvil,136.193.144.109,23,False
787.06,Navarra,gasconamalia,tarjeta_credito,móvil,147.42.82.195,19,True
212.42,Guipúzcoa,gomisconrado,tarjeta_debito,móvil,49.73.154.200,17,False
75.49,Cantabria,gil27,paypal,móvil,107.202.250.40,15,True
509.72,Córdoba,kegea,transferencia,móvil,154.140.83.204,17,True
863.74,Burgos,luismatias,transferencia,móvil,159.158.10.253,11,True
188.46,La Rioja,saenzrenata,tarjeta_debito,tableta,192.202.137.209,14,True
387.25,Huesca,xpuga,transferencia,PC,214.181.115.87,15,False
984.06,Segovia,narcisa63,transferencia,PC,129.232.76.172,20,False
560.85,Madrid,modestogarriga,tarjeta_credito,tableta,220.25.255.194,7,False
905.51,Zaragoza,fulgencio54,transferencia,tableta,202.116.14.203,5,False
885.72,Ciudad,valero20,paypal,PC,211.7.82.73,5,True
723.23,Las Palmas,cayetanaduque,tarjeta_debito,tableta,47.140.112.11,3,True
117.65,Albacete,chus20,tarjeta_debito,tableta,99.251.196.34,9,True
909.12,Álava,yheredia,tarjeta_credito,tableta,151.36.217.125,21,True
762.6,Sevilla,serafinajulia,paypal,tableta,201.187.60.91,7,False
915.79,Málaga,khernandez,tarjeta_credito,móvil,72.105.85.126,17,False
606.01,Ciudad,bayonfaustino,tarjeta_debito,PC,54.105.35.156,1,True
9.55,Palencia,leire77,tarjeta_debito,móvil,128.110.24.217,20,True
496.57,Madrid,ledesmaernesto,transferencia,tableta,128.94.22.214,11,False
671.1,Toledo,macariaarranz,paypal,móvil,17.52.15.134,20,True
637.46,Soria,uacevedo,paypal,móvil,119.20.202.81,8,True
906.75,Jaén,leopoldogalvez,paypal,móvil,172.102.96.47,4,False
708.05,Badajoz,quevedoporfirio,tarjeta_credito,móvil,172.125.74.35,6,True
740.17,Barcelona,clotildeangel,paypal,móvil,218.19.45.60,18,False
617.14,Álava,yleal,transferencia,PC,119.172.230.139,14,False
647.41,Huesca,guiomar60,paypal,móvil,18.0.250.209,22,True
204.07,Santa Cruz de Tenerife,roberta54,tarjeta_credito,tableta,212.95.218.14,4,True
848.8,Palencia,earmengol,tarjeta_debito,móvil,216.187.24.102,6,False
341.58,Asturias,rocio67,paypal,tableta,89.45.170.43,18,True
905.82,Salamanca,vallejolina,transferencia,PC,155.20.121.74,17,False
333.18,Vizcaya,darioortuno,paypal,tableta,156.248.95.152,21,False
749.04,La Rioja,aceroarmando,paypal,móvil,83.36.72.208,2,True
890.75,Tarragona,regina61,transferencia,PC,202.149.195.41,0,False
630.73,Cáceres,santiago56,tarjeta_credito,PC,135.70.232.250,19,True
41.14,Lleida,teresa91,tarjeta_credito,PC,59.218.66.106,9,False
761.07,Santa Cruz de Tenerife,rufinoarribas,paypal,móvil,41.126.40.169,13,False
754.1,Córdoba,artemiobernal,tarjeta_debito,móvil,193.195.45.152,10,True
221.2,Palencia,eduardobriones,paypal,tableta,221.1.20.86,23,True
253.07,Albacete,juan-bautistamayol,transferencia,tableta,5.169.208.55,9,True
244.4,Ourense,artemio14,tarjeta_debito,tableta,71.53.178.240,5,True
689.28,Murcia,gabino89,transferencia,móvil,205.26.201.45,22,False
780.76,Lugo,hierromanu,tarjeta_debito,tableta,220.59.254.223,6,True
198.19,Zaragoza,rrozas,transferencia,PC,40.254.106.208,0,False
551.32,Jaén,morenabonet,paypal,PC,213.126.115.38,6,False
330.11,Teruel,parnau,paypal,móvil,182.41.30.64,23,True
720.14,Baleares,fzamorano,tarjeta_debito,PC,180.21.76.61,21,False
291.56,Barcelona,garmendiabernardino,tarjeta_debito,PC,15.198.74.58,16,False
84.13,Salamanca,luisalcantara,tarjeta_debito,tableta,162.49.222.35,19,False
642.19,Jaén,ponceagustin,tarjeta_credito,PC,129.91.66.72,12,True
556.36,Teruel,maristela62,tarjeta_credito,móvil,191.64.34.75,4,True
73.07,Zamora,julio-cesar79,paypal,PC,61.148.181.184,2,False
465.56,Pontevedra,walvarez,tarjeta_debito,tableta,158.140.193.68,23,True
134.99,Jaén,faustinohoz,tarjeta_debito,móvil,210.57.147.86,17,False
831.51,Burgos,martiriocamacho,paypal,PC,182.115.54.94,20,True
145.63,Granada,clementina38,tarjeta_debito,PC,150.130.67.105,2,False
841.98,Lugo,porfirio65,transferencia,tableta,31.120.32.95,4,False
555.15,Guadalajara,leonorcerezo,paypal,PC,222.87.29.177,17,True
967.6,Sevilla,morcillocoral,paypal,PC,1.17.188.12,17,False
644.93,Guadalajara,amormorata,transferencia,PC,115.54.194.15,4,True
353.43,Navarra,melchor97,paypal,tableta,24.16.198.75,4,True
50.53,Toledo,felicianabatlle,paypal,PC,3.251.242.37,0,True
897.88,Jaén,roxana27,transferencia,tableta,192.197.225.111,10,True
799.76,Córdoba,nunezitziar,tarjeta_credito,PC,103.222.243.149,3,False
343.07,Baleares,aragonrafael,tarjeta_debito,móvil,74.47.204.201,1,True
941.84,Pontevedra,nmarino,tarjeta_debito,móvil,139.201.217.120,7,False
426.58,Ourense,xrios,transferencia,móvil,123.159.247.31,8,False
161.8,Teruel,miguel-angel06,tarjeta_debito,PC,166.49.60.94,4,True
695.82,Teruel,pedronilda,paypal,móvil,191.239.0.133,17,True
835.26,Valladolid,floraquintana,tarjeta_credito,tableta,154.135.12.145,1,True
591.68,Jaén,abadmaite,paypal,móvil,58.248.54.144,8,True
84.86,Asturias,candelas92,transferencia,PC,96.96.223.231,4,False
73.63,Zamora,anselmarosa,tarjeta_credito,PC,158.222.222.141,5,True
903.17,Huelva,tiburcio66,tarjeta_credito,PC,206.109.250.221,14,False
949.7,Salamanca,adolfo04,transferencia,móvil,142.12.102.8,13,True
266.96,Melilla,graciabelen,transferencia,móvil,132.192.111.114,14,True
435.52,Soria,monteseliseo,paypal,tableta,112.69.55.56,19,True
50.83,Málaga,waltertamayo,tarjeta_credito,tableta,200.72.169.113,17,True
700.02,Ourense,sabas23,transferencia,PC,152.190.66.29,20,True
169.45,Burgos,lilia88,tarjeta_debito,PC,47.233.234.219,23,False
22.28,Guipúzcoa,candido09,transferencia,tableta,220.187.141.77,15,True
511.89,Guipúzcoa,frubio,paypal,PC,170.46.2.245,14,True
163.44,Navarra,melchor35,tarjeta_credito,PC,164.119.77.70,5,True
127.98,Ourense,cruzrodenas,tarjeta_credito,PC,155.135.177.19,21,True
28.25,Huelva,ignacia39,paypal,PC,177.152.0.135,17,False
624.44,Alicante,irivas,tarjeta_debito,móvil,223.196.7.89,3,False
279.98,Santa Cruz de Tenerife,virginialluch,paypal,móvil,29.98.124.1,10,True
607.94,Las Palmas,susanaquesada,transferencia,tableta,164.54.189.181,12,True
573.97,Asturias,dora16,paypal,tableta,194.128.111.120,5,False
205.54,Navarra,vicentefabregat,tarjeta_credito,PC,156.101.115.49,9,True
458.32,Sevilla,villenaceferino,tarjeta_debito,tableta,217.3.246.203,7,False
724.0,Ourense,naciograu,tarjeta_credito,PC,23.121.151.215,4,True
811.01,Huesca,blanesreyna,transferencia,móvil,58.57.169.203,19,False
398.27,Alicante,cortuno,transferencia,PC,203.155.125.178,5,False
177.9,Granada,paezbenigna,tarjeta_debito,móvil,35.199.253.180,22,True
485.47,Barcelona,severomunoz,tarjeta_debito,PC,205.41.123.76,18,True
866.59,Córdoba,isidoro60,paypal,tableta,209.46.193.164,0,True
934.3,Ceuta,ramonamelero,tarjeta_credito,móvil,196.252.133.208,21,False
538.91,Valladolid,ferrandelia,transferencia,PC,15.255.89.124,3,False
265.73,Huesca,lina14,paypal,tableta,221.135.234.211,7,False
721.32,Palencia,margarita82,tarjeta_debito,tableta,138.126.101.35,18,False
268.66,Lleida,martileonardo,paypal,tableta,222.0.12.57,5,True
906.33,Zaragoza,duenasetelvina,tarjeta_debito,tableta,173.134.170.222,16,True
764.79,Jaén,luisadomingo,transferencia,PC,179.40.204.73,18,False
127.68,Vizcaya,ggonzalez,paypal,PC,210.51.222.127,17,False
685.8,Vizcaya,bpiquer,paypal,PC,177.162.29.238,10,False
821.39,Valladolid,uquintanilla,tarjeta_credito,móvil,193.252.111.37,12,False
804.15,Alicante,xgarcia,tarjeta_credito,tableta,202.74.156.5,9,True
545.36,Las Palmas,lupegomila,paypal,tableta,159.195.154.73,20,False
833.1,Girona,miriamblanca,tarjeta_credito,móvil,145.202.239.215,8,False
653.74,Valladolid,cabascal,tarjeta_credito,tableta,163.253.215.66,19,True
543.12,Alicante,eustaquio52,tarjeta_debito,móvil,204.130.7.149,10,True
986.22,Valladolid,bcortes,transferencia,móvil,215.1.119.203,12,True
309.6,Huesca,tmugica,transferencia,móvil,63.63.194.4,10,True
506.55,Navarra,torotito,tarjeta_credito,PC,168.167.88.182,18,False
383.53,Almería,juradoguiomar,paypal,móvil,101.224.185.14,8,True
20.4,Alicante,nazario48,tarjeta_credito,tableta,204.87.97.150,14,False
733.3,Sevilla,nverdu,paypal,tableta,208.11.153.160,18,True
40.61,Cuenca,teobaldouriarte,paypal,tableta,98.127.246.196,22,False
628.82,Las Palmas,capdevilaamor,transferencia,móvil,205.48.98.26,12,False
271.25,Cádiz,lflor,paypal,móvil,49.172.105.220,0,False
461.31,Huelva,armida23,transferencia,PC,82.240.254.160,8,True
721.09,Las Palmas,eustaquio18,tarjeta_credito,PC,157.78.92.217,3,False
819.78,La Rioja,fcarbo,transferencia,PC,138.252.30.206,22,True
834.37,Alicante,kverdejo,tarjeta_credito,tableta,188.249.14.19,15,False
878.23,Guipúzcoa,visitacionponce,tarjeta_credito,móvil,157.0.206.74,5,False
960.82,Cuenca,jose-ignaciomiguel,paypal,PC,212.28.49.64,5,False
896.68,Salamanca,msanjuan,tarjeta_credito,tableta,135.219.70.197,19,False
406.96,Navarra,albino23,transferencia,móvil,129.203.216.141,10,True
939.09,Albacete,fabiola65,tarjeta_debito,móvil,168.193.140.98,21,True
229.14,Badajoz,elenarincon,tarjeta_debito,PC,92.96.176.145,1,True
814.73,Asturias,crespiotilia,tarjeta_debito,móvil,19.105.181.22,15,False
555.29,Navarra,tudelalorenzo,tarjeta_credito,tableta,102.146.38.230,16,True
999.41,Teruel,graucirino,paypal,PC,121.142.18.160,16,False
251.09,Sevilla,nilo57,tarjeta_credito,tableta,159.82.0.15,21,True
894.61,Sevilla,ialbero,paypal,móvil,147.242.239.242,21,False
751.1,Murcia,espanolciriaco,paypal,móvil,183.3.26.113,6,False
648.87,Soria,baudeliomelero,tarjeta_credito,móvil,172.182.239.98,21,True
757.33,Lugo,fannyropero,transferencia,tableta,182.30.109.75,21,False
34.79,Ceuta,utaboada,tarjeta_debito,móvil,205.68.132.64,13,False
492.45,Ciudad,amado25,tarjeta_debito,móvil,202.50.118.252,14,True
754.96,Ourense,jordanordonez,tarjeta_debito,PC,192.2.112.40,20,True
754.83,Murcia,sbru,tarjeta_credito,PC,32.165.90.201,19,False
662.94,Castellón,larranagaemilia,paypal,PC,220.77.81.181,3,False
539.45,Albacete,juanafernandez,transferencia,móvil,131.97.222.25,0,False
165.38,Las Palmas,mdomenech,tarjeta_credito,tableta,159.18.54.187,15,True
471.38,Tarragona,olimpia56,transferencia,móvil,73.81.108.221,19,True
642.61,Guadalajara,portasilvestre,transferencia,tableta,155.136.68.35,10,False
916.64,Murcia,qromero,paypal,tableta,136.185.187.208,3,False
4.11,Asturias,rieratania,transferencia,tableta,83.140.216.2,13,True
365.88,Álava,ana-belenpalmer,tarjeta_credito,PC,20.89.135.134,17,False
232.12,Girona,rosario55,paypal,PC,62.113.202.163,15,True
981.48,Ourense,teofilo47,tarjeta_credito,móvil,201.160.18.140,6,True
502.4,Toledo,felicidaddaza,paypal,móvil,36.193.86.59,13,False
470.74,Málaga,feliciano89,transferencia,tableta,99.215.19.5,5,True
493.62,Asturias,nreig,transferencia,tableta,199.140.127.215,21,False
430.65,Guadalajara,delfinaaragon,transferencia,móvil,219.184.22.147,4,True
621.6,Jaén,gilabertamparo,transferencia,móvil,40.149.38.221,1,True
933.87,Castellón,obdulia54,tarjeta_credito,PC,28.45.15.184,6,False
112.07,Huelva,peralesregina,tarjeta_credito,tableta,215.32.146.84,12,False
215.73,Ávila,enriquebartolome,transferencia,móvil,98.11.218.81,23,True
298.19,Cantabria,matildeduran,tarjeta_credito,PC,208.152.27.181,0,True
126.94,Murcia,esegura,paypal,PC,89.150.0.169,2,False
920.76,Sevilla,carlitomoliner,tarjeta_debito,tableta,119.0.27.96,3,True
284.54,Cuenca,leon11,tarjeta_credito,tableta,105.172.107.8,18,False
215.13,Sevilla,alfarocecilia,tarjeta_credito,PC,159.215.195.104,7,True
685.55,Pontevedra,nico93,tarjeta_credito,móvil,134.55.221.182,21,False
791.67,Valladolid,olgaenriquez,paypal,móvil,217.96.38.154,12,True
785.01,Soria,hildaalcala,tarjeta_credito,tableta,82.163.232.29,15,False
542.33,Lleida,gustavogalindo,tarjeta_debito,PC,197.59.66.178,4,True
505.41,Cuenca,psebastian,transferencia,PC,216.145.42.190,6,False
271.19,Ciudad,mercedes16,transferencia,tableta,105.254.170.140,22,True
806.13,Vizcaya,udiego,tarjeta_credito,PC,166.126.133.209,11,True
809.28,Valladolid,etelvinaarranz,transferencia,PC,171.105.17.103,21,False
890.02,Huelva,galaecheverria,transferencia,móvil,157.69.90.101,9,True
947.1,Baleares,fabiana90,tarjeta_credito,móvil,27.15.39.207,15,True
92.46,Soria,mcastellanos,paypal,tableta,166.96.140.170,10,True
676.9,Segovia,jcamps,tarjeta_credito,tableta,209.197.251.12,15,True
88.02,Soria,chavesazeneth,tarjeta_debito,móvil,220.153.231.95,13,False
214.38,Segovia,amarilis45,tarjeta_credito,tableta,220.41.86.122,14,False
754.21,Asturias,espiridionaguilo,tarjeta_credito,móvil,113.128.162.217,8,False
696.47,Granada,amatmaria,paypal,tableta,124.122.228.197,16,False
553.92,Lugo,estrella51,tarjeta_credito,móvil,210.72.42.2,0,True
277.68,Burgos,polodalys,transferencia,móvil,7.146.217.215,10,True
106.37,Huesca,jose-luisvicente,paypal,tableta,175.129.32.36,1,False
671.24,Badajoz,terueljuana,transferencia,PC,190.62.212.76,14,False
998.83,Baleares,blazquezflor,tarjeta_debito,móvil,201.249.44.194,22,False
94.15,La Rioja,jgelabert,paypal,móvil,213.25.231.208,0,False
712.43,Granada,fchaves,paypal,tableta,197.98.36.166,7,False
499.78,Badajoz,miroluisina,tarjeta_credito,PC,3.109.248.84,23,False
698.51,León,juanmiguel,tarjeta_credito,PC,90.50.187.8,4,True
433.69,Pontevedra,samuel88,tarjeta_credito,tableta,69.74.227.14,16,True
696.82,Zaragoza,pio57,transferencia,tableta,194.234.136.123,10,True
443.39,Pontevedra,ejodar,tarjeta_credito,móvil,151.217.26.141,23,True
29.41,Ceuta,guzmanluis-angel,transferencia,móvil,130.168.192.57,20,False
787.17,Teruel,bjauregui,tarjeta_credito,tableta,94.198.254.15,20,False
407.79,Ourense,dianaduran,paypal,tableta,198.238.233.76,19,False
442.9,Palencia,ribassamuel,tarjeta_credito,móvil,14.204.157.129,6,True
774.11,La Coruña,crespohaydee,paypal,móvil,195.208.221.157,17,True
164.92,Alicante,fanaya,tarjeta_credito,PC,205.41.110.211,13,False
822.47,Almería,wilfredotorralba,transferencia,PC,9.169.156.83,0,True
117.4,Huelva,morarebeca,tarjeta_debito,tableta,192.206.92.216,19,True
135.18,Santa Cruz de Tenerife,ciriacomateo,paypal,móvil,199.239.164.175,11,False
274.51,Granada,iguitart,paypal,PC,185.88.163.77,23,False
182.74,Murcia,anselmaluque,tarjeta_debito,tableta,212.16.154.104,10,True
705.43,Palencia,omarlago,paypal,móvil,206.164.109.32,19,False
751.57,Guadalajara,wsuarez,tarjeta_debito,PC,58.243.56.128,12,True
881.92,Navarra,emelinagallo,paypal,móvil,15.177.250.237,14,False
513.83,Melilla,pia25,tarjeta_credito,tableta,198.16.24.52,15,False
905.52,Madrid,leonvidal,transferencia,móvil,100.26.48.161,10,False
104.03,Sevilla,azucenaacosta,tarjeta_debito,tableta,214.18.203.180,20,True
808.97,Jaén,bilbaoluz,tarjeta_credito,PC,201.77.158.32,5,True
239.51,Guipúzcoa,pastorecheverria,tarjeta_credito,móvil,204.208.71.191,10,False
248.37,Ávila,vitohervas,transferencia,tableta,89.90.214.24,0,False
644.89,Murcia,mpuerta,tarjeta_debito,móvil,129.115.109.214,11,True
481.75,Cádiz,hquiros,transferencia,tableta,191.16.27.195,22,False
28.72,Cádiz,mercheferrero,tarjeta_debito,tableta,200.225.101.4,10,True
324.87,Salamanca,sosacristian,tarjeta_debito,tableta,35.83.237.87,19,True
12.85,Barcelona,cpolo,paypal,PC,186.33.209.116,22,True
228.89,Ávila,aguirrealvaro,tarjeta_credito,PC,74.80.30.36,7,True
668.12,Huelva,tferreras,tarjeta_debito,tableta,87.174.113.184,19,True
574.95,Segovia,ycastillo,tarjeta_debito,PC,179.207.71.105,1,True
723.61,Valencia,soledad25,tarjeta_credito,tableta,179.107.8.133,22,False
921.73,Madrid,piyago,tarjeta_credito,tableta,180.154.183.155,0,False
103.98,Guipúzcoa,vito49,tarjeta_debito,PC,221.99.47.95,17,False
557.03,Lugo,matias25,paypal,tableta,153.20.142.72,3,False
983.63,Baleares,jorgecobos,tarjeta_debito,tableta,33.208.93.118,19,False
733.17,Málaga,renatamugica,tarjeta_debito,PC,159.116.116.144,20,True
872.45,Ciudad,gironabenito,paypal,tableta,222.253.16.214,22,True
683.73,Melilla,gironanadia,transferencia,tableta,200.123.18.71,17,True
111.68,Las Palmas,hpinol,tarjeta_debito,PC,167.135.91.43,4,False
188.05,Cádiz,renecuevas,paypal,tableta,198.238.243.137,2,False
914.75,Teruel,zcadenas,paypal,tableta,182.128.243.239,14,True
494.3,Melilla,dduran,tarjeta_debito,tableta,197.184.147.146,19,False
743.27,Jaén,reinaldo60,tarjeta_credito,tableta,33.162.9.191,2,False
542.09,Teruel,vegaadelia,transferencia,tableta,212.196.181.102,14,True
2.87,León,prudenciallado,tarjeta_credito,móvil,26.213.159.54,23,True
472.1,Castellón,mborrego,transferencia,tableta,83.211.241.247,21,True
920.96,Jaén,anselmo75,tarjeta_credito,tableta,199.33.179.163,21,False
270.82,Álava,jimenezrebeca,transferencia,tableta,50.72.176.30,8,True
790.57,Cáceres,bernalreyes,transferencia,PC,176.224.136.181,5,False
164.05,Lugo,gracianasoria,tarjeta_credito,móvil,213.127.175.243,21,True
412.16,Salamanca,carlosleyre,transferencia,PC,26.50.221.114,2,True
784.72,Cantabria,andres91,tarjeta_credito,tableta,132.110.2.208,20,False
